id,archivo,offset,tipo,longitud_original,texto_original,traduccion_ia,traduccion
21232,STGDATA.BIN,0x2B2E2F2,dialogo,53,I'll come up with a plan[NL]with [NAME_START][0x04]. You guys get ready.,,
21233,STGDATA.BIN,0x2B2E328,dialogo,61,What's wrong?[NL]We made it this far.[NEWLINE]Let's just go to Shanghai!,,
21234,STGDATA.BIN,0x2B2E366,dialogo,61,We'll probably encounter Lukav in[NL]Shanghai.[NEWLINE]Let's be careful.,,
21235,STGDATA.BIN,0x2B2E3A4,dialogo,50,Shanghai is the enemy's[NL]headquarters. I'm psyched!,,
21236,STGDATA.BIN,0x2B2E3D8,dialogo,132,We're going to Shanghai![NEWLINE]I wonder what [NAME_START][NAME_END]'s[NL]sister is like.[NEWLINE]What if she looks exactly[NL]like [NAME_START][NAME_END]?[NEWLINE][0x13]([0x1A][0x04]That's not a very pretty[NL]picture.,,
21237,STGDATA.BIN,0x2B2E45E,dialogo,88,"We're finally approaching[NL]Shanghai...[NEWLINE][0x13][ITEM_END][0x1A][0x03]Daddy, I've come this far on[NL]my business trip!",,
21238,STGDATA.BIN,0x2B2E4B8,dialogo,82,"The enemy will try to finish us[NL]off in Shanghai.[NEWLINE]We must be careful, or we'll die.",,
21239,STGDATA.BIN,0x2B2E50C,dialogo,53,I'll come up with a[NL]plan with [NAME_START][0x04].[NL]You guys get ready.,,
21240,STGDATA.BIN,0x2B2E542,dialogo,132,We're going to Shanghai![NEWLINE]I wonder what [NAME_START][NAME_END]'s[NL]sister is like.[NEWLINE]What if she looks exactly[NL]like [NAME_START][NAME_END]?[NEWLINE][0x13]([0x1A][0x04]That's not a very pretty picture.,,
21241,STGDATA.BIN,0x2B2E5C8,dialogo,88,"We're finally approaching[NL]Shanghai...[NEWLINE][0x13][ITEM_END][0x1A][0x03]Daddy,[NL]I've come this far on my business[NL]trip!",,
21242,STGDATA.BIN,0x2B2E622,dialogo,95,We're finally here.[NL][0x1A][0x03]I guess miracles do occur.[NEWLINE][0x1A][NAME_END]But luck may not be on our[NL]side from now on.,,
21243,STGDATA.BIN,0x2B2E682,dialogo,18,"[NAME_START][NAME_END], are you ready?",,
21244,STGDATA.BIN,0x2B2E696,dialogo,9,Not ready,,
21245,STGDATA.BIN,0x2B2E6A6,dialogo,113,I'll explain the mission.[NEWLINE]The rebels headed for Shanghai on[NL]the railroad.[NEWLINE]They'll fight Shanghai's defense[NL]force.,,
21246,STGDATA.BIN,0x2B2E718,dialogo,51,We'll also meet the enemies if we[NL]head to Shanghai.,,
21247,STGDATA.BIN,0x2B2E74C,dialogo,67,We need to avoid battles in order[NL]to get to the embassy on our own.,,
21248,STGDATA.BIN,0x2B2E790,dialogo,49,Maybe we should've gone with the[NL]Hua Lian Rebels.,,
21249,STGDATA.BIN,0x2B2E7C2,dialogo,23,No.[NL]Quite the contrary.,,
21250,STGDATA.BIN,0x2B2E7DA,dialogo,17,What do you mean?,,
21251,STGDATA.BIN,0x2B2E7EC,dialogo,236,"While the rebels are fighting,[NL]we should work our way to the[NL]embassy.[NEWLINE]The DHZ will move toward the[NL]railway where the rebels are.[NEWLINE]There are 2 railways connecting[NL]the embassy.[NEWLINE]One is the Shanghai Railway, the[NL]other is the Airport Railway.",,
21252,STGDATA.BIN,0x2B2E8DA,dialogo,57,"So, take the airport and use the[NL]railroad to the embassy?",,
21253,STGDATA.BIN,0x2B2E914,dialogo,68,The enemy is busy fighting off the[NL]rebels.[NL]Security should be light.,,
21254,STGDATA.BIN,0x2B2E95A,dialogo,34,Sounds like a good plan![NL]Let's go!,,
21255,STGDATA.BIN,0x2B2E97E,dialogo,34,Hurry up! We don't[NL]have much time.,,
21256,STGDATA.BIN,0x2B2E9AA,dialogo,11,Nanjing Bar,,
21257,STGDATA.BIN,0x2B2E9B6,menu,12,Nanjing Shop,,
21258,STGDATA.BIN,0x2B2E9C4,dialogo,18,"Hey, check it out.",,
21259,STGDATA.BIN,0x2B2E9D8,dialogo,11,Liang Hua!?,,
21260,STGDATA.BIN,0x2B2E9E4,dialogo,71,"Hello, mercenaries.[NL]I heard you had a fight with[NL]Huang.[NEWLINE]You were fired?",,
21261,STGDATA.BIN,0x2B2EA2C,dialogo,38,I only told him that the war is[NL]wrong.,,
21262,STGDATA.BIN,0x2B2EA54,dialogo,65,There are many things at stake in[NL]a war.[NEWLINE]Especially when you win.,,
21263,STGDATA.BIN,0x2B2EA96,dialogo,109,"This war started as a fight for[NL]democracy, but now the Hua Lian[NEWLINE]Rebel leaders are fighting for[NL]personal gain.",,
21264,STGDATA.BIN,0x2B2EB04,dialogo,81,They're fighting for their own[NL]gains!?[NEWLINE]That's exactly what the military[NL]is doing!,,
21265,STGDATA.BIN,0x2B2EB56,dialogo,14,It's stupid.[NEWLINE][0x1A],,
21266,STGDATA.BIN,0x2B2EB65,dialogo,57,I'm sure that's why you'd[NL]start a war in the first place.,,
21267,STGDATA.BIN,0x2B2EBA0,dialogo,43,And we're just another one of[NL]those idiots.,,
21268,STGDATA.BIN,0x2B2EBD0,dialogo,92,"Anyhow, I'll try my best to[NL]protect everyone.[NEWLINE]You should think about pursuing[NL]your own goals",,
21269,STGDATA.BIN,0x2B2EC2E,dialogo,12,Liang Hua...,,
21270,STGDATA.BIN,0x2B2EC3C,dialogo,36,Goodbye.[NL]Be good to your girlfriend!,,
21271,STGDATA.BIN,0x2B2EC62,dialogo,11,Furious Man,,
21272,STGDATA.BIN,0x2B2EC7E,dialogo,182,I'll never forgive the military[NL]for using us as a shield![NEWLINE]Nanjing would've been destroyed[NL]if it weren't for the rebels.[NEWLINE]And I thought the rebels were the[NL]enemy...[NEWLINE]I feel so betrayed!,,
21273,STGDATA.BIN,0x2B2ED36,dialogo,87,The rebels protected this city[NL]with their lives.[NEWLINE]I'm supporting the rebels from now[NL]on.,,
21274,STGDATA.BIN,0x2B2ED8E,menu,165,"I hate everyone involved in the[NL]war![NEWLINE]The rebels saved people on[NL]helicopters, you say?[NEWLINE]How many dead bodies did they[NL]land on?[NEWLINE]How are people supposed to[NL]rebuild now!?",,
21275,STGDATA.BIN,0x2B2EE34,dialogo,85,"I didn't mean to take it out on[NL]you.[NEWLINE]I'm sorry, but I... lost my house[NL]and my family.",,
21276,STGDATA.BIN,0x2B2EE8A,dialogo,152,"So the rebels are moving on to[NL]Shanghai.[NEWLINE]I'm a patriot, so I can't[NL]support you.[NEWLINE]But I'll give you this web[NL]address.[NEWLINE]It's for the DHZ spenders' web[NL]site.",,
21277,STGDATA.BIN,0x2B2EF24,dialogo,57,That's all I can do.[NL]The rest is up to your battle[NL]skill.,,
21278,STGDATA.BIN,0x2B2F15C,dialogo,10,# of turns,,
21279,STGDATA.BIN,0x2B2F168,dialogo,13,NPC remaining,,
21280,STGDATA.BIN,0x2B2F176,dialogo,16,Obstacles destro,,
21281,STGDATA.BIN,0x2B2F308,dialogo,9,Drake M2C,,
21282,STGDATA.BIN,0x2B2F460,dialogo,10,Rekson M4F,,
21283,STGDATA.BIN,0x2B2F4EC,dialogo,6,Lai Fa,,
21284,STGDATA.BIN,0x2B2F4FE,dialogo,9,Prov PAW2,,
21285,STGDATA.BIN,0x2B2F5B4,dialogo,9,Pare PAW1,,
21286,STGDATA.BIN,0x2B2F638,dialogo,11,ÿÿXiang Mei,,
21287,STGDATA.BIN,0x2B2F6EC,dialogo,10,Foura M12A,,
21288,STGDATA.BIN,0x2B2F790,dialogo,10,Grapple M1,,
21289,STGDATA.BIN,0x2B2F836,dialogo,11,Meledyne M1,,
21290,STGDATA.BIN,0x2B2F8D2,dialogo,10,ÿÿHei Fong,,
21291,STGDATA.BIN,0x2B2F8EC,dialogo,9,Shangdi 1,,
21292,STGDATA.BIN,0x2B2FAD2,dialogo,10,ÿÿXiao Hua,,
21293,STGDATA.BIN,0x2B2FAEC,dialogo,7,Tieqi 4,,
21294,STGDATA.BIN,0x2B2FBA0,dialogo,10,Enyo Mk109,,
21295,STGDATA.BIN,0x2B2FC58,dialogo,9,Isao W008,,
21296,STGDATA.BIN,0x2B2FCFA,dialogo,9,Isao W008,,
21297,STGDATA.BIN,0x2B50BF6,menu,12,Select Error,,
21298,STGDATA.BIN,0x2B50C04,dialogo,18,Sasebo Base-Office,,
21299,STGDATA.BIN,0x2B50C18,dialogo,19,Progress flag error,,
21300,STGDATA.BIN,0x2B50C36,dialogo,43,Excuse me.[NEWLINE]I brought[NL][NAME_START][NAME_END] [0x0C][NAME_END] and[NL]his company.,,
21301,STGDATA.BIN,0x2B50C66,dialogo,85,Thank you.[NEWLINE]So you were in Da Han Zhong...[NEWLINE]The LTS and its captain are in our[NL]custody.,,
21302,STGDATA.BIN,0x2B50CC0,dialogo,58,What the hell are you thinking!?[NEWLINE]Why did you start a coup?,,
21303,STGDATA.BIN,0x2B50CFC,dialogo,65,"I thought maybe you'd grown up a[NL]little, but you haven't changed.",,
21304,STGDATA.BIN,0x2B50D4A,dialogo,9,"Stop, [NAME_START][NAME_END]!",,
21305,STGDATA.BIN,0x2B50D58,dialogo,38,We need to hear his side of the[NL]story.,,
21306,STGDATA.BIN,0x2B50D80,dialogo,12,Who are you?,,
21307,STGDATA.BIN,0x2B50D8E,dialogo,28,I'm [NAME_START][0x02] [0x0C][0x02].[NL]Nice to meet you.,,
21308,STGDATA.BIN,0x2B50DAC,dialogo,48,So you're [0x0D][0x02].[NL]You look like a bright young lady.,,
21309,STGDATA.BIN,0x2B50DDE,dialogo,30,May I ask you a few questions?,,
21310,STGDATA.BIN,0x2B50DFE,dialogo,29,Sure. If I can answer them...,,
21311,STGDATA.BIN,0x2B50E2C,dialogo,18,Ask about the coup,,
21312,STGDATA.BIN,0x2B50E40,dialogo,15,Ask about Lukav,,
21313,STGDATA.BIN,0x2B50E50,menu,20,Main Menu unselected,,
21314,STGDATA.BIN,0x2B50E66,menu,27,Dialogue submenu unselected,,
21315,STGDATA.BIN,0x2B50E82,dialogo,23,Did you start the coup?,,
21316,STGDATA.BIN,0x2B50E9A,dialogo,35,"If I said no,[NL]would you believe me?",,
21317,STGDATA.BIN,0x2B50EBE,dialogo,51,What was the JDF going to do by[NL]working with Lukav?,,
21318,STGDATA.BIN,0x2B50EF2,dialogo,69,"Lukav, eh?[NEWLINE]It's true that a part of the[NL]JDF is in contact with Lukav.",,
21319,STGDATA.BIN,0x2B50F38,dialogo,75,Wait! What do you mean[NL]they're in contact?[NEWLINE][0x1A][NAME_END]I thought he died in the DHZ!?,,
21320,STGDATA.BIN,0x2B50F84,dialogo,35,Lukav is not dead.[NEWLINE][0x1A][NAME_END]He's in Japan.,,
21321,STGDATA.BIN,0x2B50FAC,dialogo,68,He pulled a fast one on us.[NEWLINE]He was buying time for the next[NL]mission.,,
21322,STGDATA.BIN,0x2B50FF2,dialogo,67,"[NAME_START][0x10], please think this[NL]over.[NEWLINE]It's not too late.[NL]Lukav is beyond you.",,
21323,STGDATA.BIN,0x2B51036,dialogo,61,"[0x0D][0x02], I understand[NL]what you are saying.[NEWLINE]But it's not so simple.",,
21324,STGDATA.BIN,0x2B51074,dialogo,49,Don't give me that crap![NEWLINE]Let's capture Lukav now!,,
21325,STGDATA.BIN,0x2B510A6,dialogo,77,Just listen to me![NEWLINE]A man named Sasaki planned the[NL]coup and the MIDAS project.,,
21326,STGDATA.BIN,0x2B510FC,dialogo,43,I was spying on him.[NL]But he got me instead.,,
21327,STGDATA.BIN,0x2B51128,dialogo,25,And made you a scapegoat.,,
21328,STGDATA.BIN,0x2B51142,dialogo,64,That's not all. Sasaki plans on[NL]mass-producing MIDAS with Lukav.,,
21329,STGDATA.BIN,0x2B51184,dialogo,40,But they can't make it without me[NL]or [NAME_START][NL].,,
21330,STGDATA.BIN,0x2B511AE,dialogo,29,No. MIDAS is almost complete.,,
21331,STGDATA.BIN,0x2B511CC,dialogo,18,That's impossible!,,
21332,STGDATA.BIN,0x2B511E0,dialogo,15,Ask about MIDAS,,
21333,STGDATA.BIN,0x2B511F0,dialogo,77,The coup was planned by Sasaki's[NL]group.[NEWLINE]Our forces are under his control[NL]now.,,
21334,STGDATA.BIN,0x2B5123E,dialogo,33,Lukav will finish building MIDAS.,,
21335,STGDATA.BIN,0x2B51260,dialogo,69,You went to the Philippines to[NL]track MIDAS.[NEWLINE]That one was just a copy.,,
21336,STGDATA.BIN,0x2B512A6,dialogo,21,There were 2 copies!?,,
21337,STGDATA.BIN,0x2B512BC,dialogo,36,The original is in Sasaki's[NL]custody.,,
21338,STGDATA.BIN,0x2B512E6,dialogo,49,But the engineer is with us.[NL]What's the big deal?,,
21339,STGDATA.BIN,0x2B51318,dialogo,85,Lukav is an Imaginary Number.[NEWLINE]He can figure out how to make a[NL]copy from the original.,,
21340,STGDATA.BIN,0x2B5136E,dialogo,16,Where is MIDAS!?,,
21341,STGDATA.BIN,0x2B51380,dialogo,64,I don't know.[NEWLINE]MIDAS is still incomplete. It was[NL]taken somewhere.,,
21342,STGDATA.BIN,0x2B513C2,dialogo,35,But that's the information[NL]we need!,,
21343,STGDATA.BIN,0x2B513E6,dialogo,52,MIDAS was taken away after the[NL]accident in Yokosuka.,,
21344,STGDATA.BIN,0x2B5141C,dialogo,27,Ask about Imaginary Numbers,,
21345,STGDATA.BIN,0x2B51438,dialogo,46,Lukav will complete the[NL]construction of MIDAS.,,
21346,STGDATA.BIN,0x2B51468,dialogo,54,"You knew about[NL][NAME_START][NL]'s past and Imaginary[NL]Numbers, right?",,
21347,STGDATA.BIN,0x2B514A6,dialogo,8,So what?,,
21348,STGDATA.BIN,0x2B514B0,dialogo,61,Dad![NL]Were you using me!?[NEWLINE]Did you raise me to be your[NL]puppet!?,,
21349,STGDATA.BIN,0x2B514EE,dialogo,61,You only think about yourself.[NEWLINE]You don't care about[NL][NAME_START][NL] or me!,,
21350,STGDATA.BIN,0x2B5152C,dialogo,171,"I don't know any details of the[NL]Imaginary Number Project,[NEWLINE]but I knew [NAME_START][NL] was[NL]born from it.[NEWLINE]I didn't adopt[NL][NAME_START][NL] to use her.[NEWLINE]I did it because she was my best[NL]friend's daughter.",,
21351,STGDATA.BIN,0x2B515DC,dialogo,35,I don't believe what you're[NL]saying.,,
21352,STGDATA.BIN,0x2B51600,dialogo,225,"[NAME_START][NL], [0x0D][0x02],[NL]listen to me.[NEWLINE]My friends loved their daughters[NL]dearly.[NEWLINE]They were a true family.[NEWLINE]That's why they refused to have[NL]you be used in an experiment.[NEWLINE]They sacrificed their lives to[NL]protect you both.[NEWLINE]Don't you understand that?",,
21353,STGDATA.BIN,0x2B516E2,dialogo,94,Dad...[NEWLINE]I know.[NEWLINE]I knew all along that you all[NL]loved me.[NEWLINE]But I was scared that I might be[NL]wrong.,,
21354,STGDATA.BIN,0x2B51748,dialogo,85,I'm glad [NAME_START][NL] wasn't[NL]all alone in Japan.[NEWLINE][0x1A][0x03]You had a wonderful family[NL]here.[NEWLINE]I envy you.,,
21355,STGDATA.BIN,0x2B5179E,dialogo,39,"I'm sorry, [NAME_START][NAME_END].[NEWLINE]I trusted you all along.",,
21356,STGDATA.BIN,0x2B517C6,dialogo,128,I don't want to hear any excuses![NEWLINE]You could've stopped Sasaki![NEWLINE]You wanted all this to happen.[NL]That's why you didn't do anything!,,
21357,STGDATA.BIN,0x2B51848,dialogo,26,This is the JDF's problem.,,
21358,STGDATA.BIN,0x2B51864,dialogo,31,The situation is getting worse!,,
21359,STGDATA.BIN,0x2B51884,dialogo,56,I'll take care of Lukav and MIDAS.[NEWLINE]You stay out of this!,,
21360,STGDATA.BIN,0x2B518C4,dialogo,75,Wait! You ran out of excuses?[NEWLINE]Aren't you trying to get MIDAS for[NL]yourself!?,,
21361,STGDATA.BIN,0x2B51920,dialogo,9,"Yes, sir!",,
21362,STGDATA.BIN,0x2B5192A,dialogo,30,Please take them back to town.,,
21363,STGDATA.BIN,0x2B5194A,dialogo,30,"Yes, sir.[NL]Please come with me.",,
21364,STGDATA.BIN,0x2B5196A,dialogo,21,I'm not finished yet!,,
21365,STGDATA.BIN,0x2B51980,dialogo,99,"Stop, [NAME_START][NAME_END].[NEWLINE][NAME_START][0x10] is right.[NL]This is the JDF's problem.[NEWLINE]If the JDF doesn't need us,[NL]we can't do anything.",,
21366,STGDATA.BIN,0x2B519E4,dialogo,9,Damn you!,,
21367,STGDATA.BIN,0x2B519EE,dialogo,42,[0x0D][0x02]. Please take care of that[NL]idiot and [NAME_START][NL].,,
21368,STGDATA.BIN,0x2B51A38,dialogo,25,How are our forces doing?,,
21369,STGDATA.BIN,0x2B51A52,dialogo,11,JDF Soldier,,
21370,STGDATA.BIN,0x2B51A5E,dialogo,73,"Kumamoto's 8th Division, Miyazaki,[NL]and Kagoshima are gathering in[NL]Sasebo.",,
21371,STGDATA.BIN,0x2B51AA8,dialogo,50,That's all of our allies...[NEWLINE]Tell them to disperse.,,
21372,STGDATA.BIN,0x2B51ADC,dialogo,55,What?[NEWLINE]But then we can't take[NL]control of Sasaki's group.,,
21373,STGDATA.BIN,0x2B51B14,dialogo,33,It's okay.[NL]Tell them to disperse.,,
21374,STGDATA.BIN,0x2B51B36,dialogo,33,I didn't want to involve my kids.,,
21375,STGDATA.BIN,0x2B51B60,dialogo,11,Colonel [0x0C][0x10].,,
21376,STGDATA.BIN,0x2B51B6C,dialogo,52,Kawada...[NL]What's Sasebo Base's commander[NL]doing here?,,
21377,STGDATA.BIN,0x2B51BA2,dialogo,53,"Colonel [0x0C][0x10],[NL]I'm arresting you as the coup[NL]ringleader.",,
21378,STGDATA.BIN,0x2B51BD8,dialogo,55,[NL]                 ![NEWLINE][0x1A][NAME_END]So you were also[NL]lured by Sasaki.,,
21379,STGDATA.BIN,0x2B51C10,dialogo,21,Did you know already?,,
21380,STGDATA.BIN,0x2B51C26,dialogo,102,You didn't stop me when I let[NL]the DHZ LST into Sasebo Harbor.[NEWLINE]Not exactly normal for a navy[NL]commander.,,
21381,STGDATA.BIN,0x2B51C8E,dialogo,19,Hand over your son.,,
21382,STGDATA.BIN,0x2B51CA2,dialogo,20,He's no longer here.,,
21383,STGDATA.BIN,0x2B51CB8,dialogo,18,Where has he gone?,,
21384,STGDATA.BIN,0x2B51CCC,dialogo,16,...I don't know.,,
21385,STGDATA.BIN,0x2B51CDE,dialogo,86,You refuse to tell us?[NEWLINE]It's only a matter of time. The[NL]Special Forces are on the move.,,
21386,STGDATA.BIN,0x2B51D36,dialogo,30,Looks like your kids got away.,,
21387,STGDATA.BIN,0x2B51D56,dialogo,17,They're no fools.,,
21388,STGDATA.BIN,0x2B51D68,dialogo,82,Say whatever you want.[NEWLINE]Your 8th Division is almost gone.[NEWLINE]Those kids can't stop us.,,
21389,STGDATA.BIN,0x2B51DBC,dialogo,49,What kind of deal did you make[NL]with Lukav Minaev?,,
21390,STGDATA.BIN,0x2B51DEE,dialogo,47,It's for the military supremecy[NL]of our country.,,
21391,STGDATA.BIN,0x2B51E1E,dialogo,26,Don't underestimate Lukav.,,
21392,STGDATA.BIN,0x2B51E42,dialogo,35,You'll see if he underestimates[NL]us.,,
21393,STGDATA.BIN,0x2B51E66,dialogo,67,"Sasaki...[NEWLINE][0x1A][NAME_END]Stop the MIDAS project[NL]now, or Japan will be destroyed!",,
21394,STGDATA.BIN,0x2B51EAA,dialogo,71,You must not have known;[NL]MIDAS was approved by the[NL]Japanese government.,,
21395,STGDATA.BIN,0x2B51EF2,dialogo,43,You must've used one of your[NL]dirty tactics.,,
21396,STGDATA.BIN,0x2B51F1E,dialogo,74,Don't you understand?[NEWLINE]This is a chance for Japan to[NL]become a world leader.,,
21397,STGDATA.BIN,0x2B51F6A,dialogo,23,That's your pipe dream.,,
21398,STGDATA.BIN,0x2B51F82,dialogo,92,"You are a good subordinate,[NL]but you're no politician.[NEWLINE]I regret that you won't be[NL]joining us.",,
21399,STGDATA.BIN,0x2B51FE0,dialogo,34,"Kawada, wipe out the 8th Division.",,
21400,STGDATA.BIN,0x2B52004,dialogo,43,"Yes, sir![NEWLINE]What do we do with[NL][0x0C][0x10]'s children?",,
21401,STGDATA.BIN,0x2B52030,dialogo,32,Leave them be.[NL]What can they do?,,
21402,STGDATA.BIN,0x2B52052,dialogo,31,But Lukav said to erase them...,,
21403,STGDATA.BIN,0x2B52072,dialogo,89,We don't have time for a[NL]foreigner's demands.[NEWLINE]We won't need Lukav once MIDAS[NL]is finished.,,
21404,STGDATA.BIN,0x2B520CC,dialogo,37,So the Fukuoka squad didn't get[NL]them.,,
21405,STGDATA.BIN,0x2B520F2,dialogo,75,The 8th Division returned to[NL]Kumamoto. Other forces are[NL]joining them there.,,
21406,STGDATA.BIN,0x2B5213E,dialogo,11,Call Kuroi.,,
21407,STGDATA.BIN,0x2B5214A,dialogo,43,"Kawada, which squad is ready for[NL]an attack?",,
21408,STGDATA.BIN,0x2B52176,dialogo,33,The squad in Saga is standing by.,,
21409,STGDATA.BIN,0x2B5219E,dialogo,21,"Did you call me, sir?",,
21410,STGDATA.BIN,0x2B521B4,dialogo,118,"Kuroi, the Saga Squad is yours.[NL]Take the Kumamoto Base[NEWLINE]and destroy the 8th Division[NL]before they merge with the[NL]others.",,
21411,STGDATA.BIN,0x2B52232,dialogo,34,Sounds like you're having trouble.,,
21412,STGDATA.BIN,0x2B52256,dialogo,33,Sir Lukav![NL]When did you get here?,,
21413,STGDATA.BIN,0x2B52278,dialogo,80,It doesn't matter.[NEWLINE]What happened to the[NL]mercenaries?[NL]I told you to destroy them.,,
21414,STGDATA.BIN,0x2B522CA,dialogo,35,Don't worry.[NL]I know where they are.,,
21415,STGDATA.BIN,0x2B522EE,dialogo,88,And the opposition forces are[NL]still fighting.[NEWLINE]I can use the DHZ forces to wipe[NL]them out.,,
21416,STGDATA.BIN,0x2B52348,dialogo,54,That's not necessary.[NL]I already sent my men out[NL]there.,,
21417,STGDATA.BIN,0x2B52380,dialogo,25,...We'll see how they do.,,
21418,STGDATA.BIN,0x2B5239A,dialogo,19,You need not worry.,,
21419,STGDATA.BIN,0x2B523AE,dialogo,20,Taradake Observatory,,
21420,STGDATA.BIN,0x2B523C4,dialogo,42,Where are we!?[NEWLINE]What are you trying to do!?,,
21421,STGDATA.BIN,0x2B523F0,dialogo,72,Please calm down.[NEWLINE]I was ordered to protect you all.[NEWLINE]You'll be safe here.,,
21422,STGDATA.BIN,0x2B5243A,dialogo,12,Protect us!?,,
21423,STGDATA.BIN,0x2B52448,dialogo,27,Sasaki's men are after you.,,
21424,STGDATA.BIN,0x2B52464,dialogo,36,That's who attacked us on the[NL]ocean?,,
21425,STGDATA.BIN,0x2B52490,dialogo,36,They're probably working with[NL]Lukav.,,
21426,STGDATA.BIN,0x2B524B6,dialogo,38,Do you have any allies within[NL]the JDF?,,
21427,STGDATA.BIN,0x2B524DE,dialogo,123,"The corps in Kumamoto, Miyazaki,[NL]and Kagoshima are on our side.[NEWLINE]But I'm sure Colonel[NL][0x0C][0x10] issued an order[NL]to disperse by now.",,
21428,STGDATA.BIN,0x2B5255A,dialogo,33,Why? Why can't they fight Sasaki?,,
21429,STGDATA.BIN,0x2B5257C,dialogo,103,We planned on taking Sasaki's[NL]group from Sasebo Base.[NEWLINE]But Commander Kawada of Sasebo[NL]Base turned on us.,,
21430,STGDATA.BIN,0x2B525E4,dialogo,51,What!?[NEWLINE]Did my father stay behind in an[NL]enemy base!?,,
21431,STGDATA.BIN,0x2B52618,dialogo,55,Yes. Sasaki's group planned[NL]on destroying us in Sasebo.,,
21432,STGDATA.BIN,0x2B52650,menu,47,But [NAME_START][0x10] knew.[NEWLINE]He saved us and the allied forces.,,
21433,STGDATA.BIN,0x2B52680,dialogo,57,I'm sure he's been arrested by[NL]the base commander by now.,,
21434,STGDATA.BIN,0x2B526BA,dialogo,28,No...[NEWLINE][0x1A][0x02]We have to help him!,,
21435,STGDATA.BIN,0x2B526D8,dialogo,62,Who's to say he isn't on[NL]Sasaki's side?[NEWLINE]You know he'd do that.,,
21436,STGDATA.BIN,0x2B52718,menu,91,"[NAME_START][NAME_END],[NL]that's enough![NEWLINE][NAME_START][0x10] knew he was[NL]in danger, but he saved us![NEWLINE]He wanted to save you[NL]and [NAME_START][NL]!",,
21437,STGDATA.BIN,0x2B52774,dialogo,24,What do we do from here?,,
21438,STGDATA.BIN,0x2B5278E,dialogo,39,We can't stop Lukav if we keep[NL]running.,,
21439,STGDATA.BIN,0x2B527B6,dialogo,25,We have to rescue my dad!,,
21440,STGDATA.BIN,0x2B527D0,dialogo,21,"[NAME_START][NL],[NL]we can't do that.",,
21441,STGDATA.BIN,0x2B527EA,menu,103,I know you want to[NL]save [NAME_START][0x10]. And that's[NL]what they want us to do.[NEWLINE]They'll be waiting for us to[NL]rescue [NAME_START][0x10].,,
21442,STGDATA.BIN,0x2B52852,dialogo,23,But...[NL]What about dad!?,,
21443,STGDATA.BIN,0x2B5286A,menu,172,"We'll save him.[NL]First, we need to join our forces[NEWLINE]and take Sasaki's group in Kyushu.[NEWLINE]Then we'll rescue[NL][NAME_START][0x10].[NEWLINE]We need to rescue [NAME_START][0x10] and[NL]take Sasaki before Lukav makes[NL]his move.",,
